"cid","name","address","city","state","zip","latitude","longitude"
13,"ADCARE HOSPITAL OF WORCESTER INC","107 LINCOLN STREET","WORCESTER","MA",1605,"42.27641208400010","-71.7949197870000"
13,"EDITH NOURSE ROGERS MEMORIAL VETERANS HOSPITAL","200 SPRINGS ROAD","BEDFORD","MA",1730,"42.50470000000010","-71.2744000000000"
13,"AMESBURY HEALTH CENTER","24 MORRILL PLACE","AMESBURY","MA",1913,"42.84841439500010","-70.9333802460000"
13,"BETH ISRAEL DEACONESS MEDICAL CENTER - WEST CAMPUS","ONE DEACONESS RD","BOSTON","MA",2215,"42.33790000000000","-71.1092000000000"
13,"ARBOUR HOSPITAL, THE","49 ROBINWOOD AVENUE","BOSTON","MA",2130,"42.31581840700010","-71.1122731400000"
13,"BEVERLY HOSPITAL ADDISON GILBERT CAMPUS","298 WASHINGTON STREET","GLOUCESTER","MA",1930,"42.62550000000000","-70.6806000000000"
13,"VIBRA HOSPITAL OF WESTERN MASS CENTRAL CAMPUS","111 HUNTOON MEMORIAL HIGHWAY","LEICESTER","MA",1542,"42.20189928300000","-71.8988273429999"
6,"DECKERVILLE COMMUNITY HOSPITAL","3559 PINE ST","DECKERVILLE","MI",48427,"43.52811921000010","-82.7342491520000"
13,"WORCESTER RECOVERY CENTER AND HOSPITAL","309 BELMONT STREET","WORCESTER","MA",1604,"42.27966718700000","-71.7690669430000"
13,"HOULTON REGIONAL HOSPITAL","20 HARTFORD STREET","HOULTON","ME",4730,"46.13384624300010","-67.8436234680000"
13,"NORTHERN LIGHT INLAND HOSPITAL","200 KENNEDY MEMORIAL DRIVE","WATERVILLE","ME",4901,"44.54182648200000","-69.6614910650000"
13,"MAINEGENERAL MEDICAL CENTER","6 EAST CHESTNUT STREET","AUGUSTA","ME",4330,"44.31311976100010","-69.7684343719999"
13,"MAINEGENERAL MEDICAL CENTER-SETON","30 CHASE AVENUE","WATERVILLE","ME",4901,"44.54919272700000","-69.6586735630000"
13,"SAINT ANDREWS HOSPITAL AND HEALTHCARE CENTER","6 SAINT ANDREWS LANE","BOOTHBAY HARBOR","ME",4538,"43.85034392700000","-69.6387693039999"
6,"MIDMICHIGAN MEDICAL CENTER-GLADWIN","515 QUARTER STREET","GLADWIN","MI",48624,"43.97594367100000","-84.4938875630000"
6,"HELEN NEWBERRY JOY HOSPITAL","502 W HARRIE ST","NEWBERRY","MI",49868,"46.35318009200010","-85.5156537380000"
6,"MUNISING MEMORIAL HOSPITAL","1500 SAND POINT RD","MUNISING","MI",49862,"46.42527107000010","-86.6251852970000"
13,"BOURNEWOOD HOSPITAL","300 SOUTH STREET","BROOKLINE","MA",2167,"42.29831857200000","-71.1492856839999"
6,"SAINT JOSEPH MERCY LIVINGSTON HOSPITAL","620 BYRON RD","HOWELL","MI",48843,"42.61558756400010","-83.9409903960000"
6,"HILLSDALE COMMUNITY HEALTH CENTER","168 S HOWELL STREET","HILLSDALE","MI",49242,"41.91173868800010","-84.6330035340000"
6,"DMC SURGERY HOSPITAL","30671 STEPHENSON HIGHWAY","MADISON HEIGHTS","MI",48071,"42.51788753700000","-83.1201072670000"
6,"LAKELAND COMMUNITY HOSPITAL, WATERVLIET","400 MEDICAL PARK DR","WATERVLIET","MI",49098,"42.18488046400010","-86.2499258270000"
6,"MCLAREN CENTRAL MICHIGAN","1221 SOUTH DRIVE","MOUNT PLEASANT","MI",48858,"43.59912248400010","-84.7614128609999"
6,"SPECTRUM HEALTH LUDINGTON HOSPITAL","1 N ATKINSON DRIVE","LUDINGTON","MI",49431,"43.95814794100000","-86.4304093840000"
6,"BRONSON LAKEVIEW HOSPITAL","408 HAZEN STREET","PAW PAW","MI",49079,"42.22129436100000","-85.8970700610000"
6,"HENRY FORD HOSPITAL","2799 W GRAND BLVD","DETROIT","MI",48202,"42.36768678300010","-83.0847231200000"
12,"MAYO CLINIC HEALTH SYS ALBT LE","404 WEST FOUNTAIN STREET","ALBERT LEA","MN",56007,"43.65236069700010","-93.3727523040000"
12,"MAYO CLINIC HEALTH SYS CF","32021 COUNTY 24 BOULEVARD","CANNON FALLS","MN",55009,"44.48616463900000","-92.9032023010000"
12,"MAYO CLINIC HEALTH SYS FAIRMNT","800 MEDICAL CTR DRIVE, PO 800","FAIRMONT","MN",56031,"43.63880146100010","-94.4504369990000"
12,"MAYO CLINIC HEALTH SYSTEM S F","625 JACKSON ST N","SPRINGFIELD","MN",56087,"44.24661914400010","-94.9710836140000"
12,"HARRY S. TRUMAN MEMORIAL VETERANS HOSPITAL","800 HOSPITAL DR","COLUMBIA","MO",65201,"38.93666726200010","-92.3290578519999"
12,"VIBRA HOSPITAL OF CENTRAL DAKOTAS","1000 18TH ST NW","MANDAN","ND",58554,"46.84186930100000","-100.9076977130000"
12,"JACOBSON MEMORIAL HOSPITAL & CARE CENTER","601 EAST ST N","ELGIN","ND",58533,"46.40732581400000","-101.8414634550000"
6,"COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY","1515 N MADISON AVE","ANDERSON","IN",46011,"40.13064558800000","-85.6932091840000"
6,"MEMORIAL HOSPITAL OF SOUTH BEND","615 N MICHIGAN ST","SOUTH BEND","IN",46601,"41.68405528600000","-86.2515788500000"
14,"COMPLEX CARE HOSPITAL AT TENAYA","2500 NORTH TENAYA","LAS VEGAS","NV",89128,"36.20553076600000","-115.2503563650000"
14,"DESERT SPRINGS HOSPITAL MEDICAL CENTER","2075 EAST FLAMINGO ROAD","LAS VEGAS","NV",89119,"36.11395957800000","-115.1245051770000"
13,"EASTERN REGIONAL MEDICAL CENTER","1331 EAST WYOMING AVENUE","PHILADELPHIA","PA",19124,"40.01881297800000","-75.0994640480000"
13,"THOMAS JEFFERSON UNIVERSITY HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",19107,"39.94970837500010","-75.1579460450000"
13,"PENN PRESBYTERIAN MEDICAL CENTER","51 NORTH 39TH STREET","PHILADELPHIA","PA",19104,"39.95887248300010","-75.1992636830000"
13,"ST JOSEPHS HOSPITAL","16TH STREET & GIRARD AVENUE","PHILADELPHIA","PA",19130,"39.97148608900010","-75.1631901549999"
13,"VA MEDICAL CENTER - PHILADELPHIA","UNIVERSITY & WOODLAND AVENUES","PHILADELPHIA","PA",19104,"39.94788477000000","-75.2000750889999"
13,"GEISINGER MEDICAL CENTER","100 NORTH ACADEMY AVENUE","DANVILLE","PA",17822,"40.96814496400000","-76.6052561079999"
9,"NORTHSIDE HOSPITAL - CHEROKEE","450 NORTHSIDE CHEROKEE BOULEVARD","CANTON","GA",30115,"34.22923800000010","-84.4662590000000"
9,"SOUTHWELL MEDICAL, A CAMPUS OF TRMC","260 MJ TAYLOR ROAD","ADEL","GA",31620,"31.10819893400000","-83.4273728520000"
18,"NORTHERN MONTANA HOSPITAL","30 13TH ST","HAVRE","MT",59501,"48.53807730600000","-109.6858177550000"
9,"MUSC MEDICAL CENTER","169 ASHLEY AVE","CHARLESTON","SC",29425,"32.78588204100000","-79.9479213580000"
9,"VERITAS COLLABORATIVE GEORGIA","41 PERIMETER CENTER EAST","ATLANTA","GA",30346,"33.92424730200000","-84.3310650700000"
19,"PAGE MEMORIAL HOSPITAL","200 MEMORIAL DRIVE","LURAY","VA",22835,"38.66325000000010","-78.4685180000000"
19,"UH PORTAGE - ROBINSON MEMORIAL HOSPITAL","6847 N CHESTNUT","RAVENNA","OH",44266,"41.17605775400010","-81.2490172989999"
8,"DELL CHILDREN'S MEDICAL CENTER","4900 MUELLER BOULEVARD","AUSTIN","TX",78746,"30.30311083100000","-97.7070224590000"
8,"COOK CHILDREN'S MEDICAL CENTER","801 SEVENTH AVENUE","FORT WORTH","TX",76104,"32.73707172800000","-97.3414050430000"
4,"ARBOR HEALTH MORTON GENERAL HOSPITAL","521 ADAMS ST","MORTON","WA",98356,"46.55567481000000","-122.2803543930000"
6,"INDIANA SPINE HOSPITAL, LLC","13219 N MERIDIAN STREET","CARMEL","IN",46032,"39.98041994800010","-86.1534726249999"
6,"ASCENSION SE WISCONSIN HOSPITAL - ELMBROOK CAMPUS","19333 W NORTH AVE","BROOKFIELD","WI",53045,"43.05937589600010","-88.1545194289999"
6,"ASCENSION SE WISCONSIN HOSPITAL - FRANKLIN CAMPUS","10101 SOUTH 27TH STREET","FRANKLIN","WI",53132,"42.86001258000000","-87.9540681040000"
6,"ASCENSION SE WISCONSIN HOSPITAL ST JOSEPH","5000 W CHAMBERS ST","MILWAUKEE","WI",53210,"43.07412025300000","-87.9760734040000"
6,"ASCENSION ST CLARES HOSPITAL","3400 MINISTRY PARKWAY","WESTON","WI",54476,"44.89018231100000","-89.5801459880000"
6,"ASCENSION ST FRANCIS HOSPITAL","3237 S 16TH ST","MILWAUKEE","WI",53215,"42.98565774900000","-87.9346572919999"
6,"ASCENSION ST MARYS HOSPITAL","2251 NORTH SHORE DR","RHINELANDER","WI",54501,"45.63947041300000","-89.3748265890000"
6,"MIAMI VALLEY HOSPITAL","ONE WYOMING STREET","DAYTON","OH",45409,"39.74489320400000","-84.1859086080000"
6,"ASCENSION ST MICHAELS HOSPITAL","900 ILLINOIS AVE","STEVENS POINT","WI",54481,"44.52643184100000","-89.5670962149999"
6,"ASPIRUS RIVERVIEW HSPTL ASSOC","410 DEWEY STREET","WISCONSIN RAPIDS","WI",54495,"44.38175803000010","-89.8298894380000"
6,"ASPIRUS WAUSAU HOSPITAL","333 PINE RIDGE BLVD","WAUSAU","WI",54401,"44.96584185100010","-89.6678902130000"
6,"AURORA LAKELAND MED CTR","W3985 CTY RD NN","ELKHORN","WI",53121,"42.66189502700010","-88.4961919930000"
6,"AURORA MED CENTER-WASHINGTON COUNTY","1032 E SUMNER ST","HARTFORD","WI",53027,"43.31840584300010","-88.3624615620000"
6,"AURORA MED CTR KENOSHA","10400 75TH ST","KENOSHA","WI",53142,"42.56939681500010","-87.9354650229999"
6,"AURORA MED CTR MANITOWOC CTY","5000 MEMORIAL DR","TWO RIVERS","WI",54241,"44.12536782900000","-87.6194561330000"
6,"MHP MEDICAL CENTER","2451 INTELLIPLEX DRIVE","SHELBYVILLE","IN",46176,"39.56035600000010","-85.7858170000000"
8,"COVENANT CHILDREN'S HOSPITAL","4015 22ND PLACE","LUBBOCK","TX",79410,"33.57340325400000","-101.9005920320000"
6,"PARKVIEW WABASH HOSPITAL","10 JOHN KISSINGER DRIVE","WABASH","IN",46992,"40.82093700000010","-85.8239010000000"
6,"NEURO BEHAVIORAL HOSPITAL","9330 BROADWAY","CROWN POINT","IN",46307,"41.44880307200000","-87.3372601230000"
6,"PERRY COUNTY MEMORIAL HOSPITAL","8885 SR 237","TELL CITY","IN",47586,"37.96793100000010","-86.7316670000000"
19,"ST JOSEPH HEALTH CENTER","667 EASTLAND AVE SE","WARREN","OH",44481,"41.23091174500010","-80.7771552810000"
19,"TRUMBULL MEMORIAL HOSPITAL","1350 EAST MARKET STREET","WARREN","OH",44482,"41.23585592300000","-80.7987782580000"
4,"PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL","810 12TH STREET","HOOD RIVER","OR",97031,"45.70483196800010","-121.5239086300000"
6,"RIVERSIDE MEDICAL CENTER","350 N WALL ST","KANKAKEE","IL",60901,"41.12508685700000","-87.8818988909999"
4,"BLUE MOUNTAIN HOSPITAL","170 FORD ROAD","JOHN DAY","OR",97845,"44.41711271500000","-118.9596914810000"
13,"VASSAR BROTHERS MEDICAL CENTER","45 READE PL","POUGHKEEPSIE","NY",12601,"41.69385893900010","-73.9357861139999"
19,"ERIE COUNTY MEDICAL CENTER","462 GRIDER ST","BUFFALO","NY",14215,"42.92507710000010","-78.8311457679999"
13,"STRONG MEMORIAL HOSPITAL","601 ELMWOOD AVE","ROCHESTER","NY",14607,"43.12280887300010","-77.6242594280000"
13,"NORTH SHORE UNIVERSITY HOSPITAL","300 COMMUNITY DR","MANHASSET","NY",11030,"40.77763592000010","-73.7016109440000"
19,"EDWIN SHAW REHABILITATION INSTITUTE","330 BROADWAY EAST","CUYAHOGA FALLS","OH",44221,"41.13214627000010","-81.4773754700000"
13,"NASSAU UNIVERSITY MEDICAL CENTER","2201 HEMPSTEAD TPKE","EAST MEADOW","NY",11554,"40.72625551300010","-73.5537380150000"
13,"SOUTH NASSAU COMMUNITIES HOSPITAL","1 HEALTHY WAY","OCEANSIDE","NY",11510,"40.65099799500010","-73.6308394380000"
13,"UNIVERSITY HOSPITAL SUNY HEALTH SCIENCE CENTER","750 E ADAMS ST","SYRACUSE","NY",13210,"43.04189731700010","-76.1398304630000"
13,"ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS","70 DUBOIS ST","NEWBURGH","NY",12550,"41.50342484900010","-74.0145655780000"
13,"PARKLAND MEDICAL CENTER","ONE PARKLAND DRIVE","DERRY","NH",3038,"42.87677117400010","-71.3166615379999"
13,"ORANGE REGIONAL MEDICAL CENTER","707 EAST MAIN STREET","MIDDLETOWN","NY",10924,"41.44191408300000","-74.3683122650000"
13,"SAMARITAN HOSPITAL","2215 BURDETT AVE","TROY","NY",12180,"42.73329248500000","-73.6721639959999"
4,"PEACEHEALTH PEACE ISLAND MEDICAL CENTER","1117 SPRING ST","FRIDAY HARBOR","WA",98250,"48.52677896500010","-123.0296011250000"
13,"MONTEFLORE NYACK HOSPITAL","160 N MIDLAND AVE","NYACK","NY",10960,"41.09621147100010","-73.9260181320000"
13,"SARATOGA HOSPITAL","211 CHURCH ST","SARATOGA","NY",12866,"43.08588021900000","-73.7967827330000"
6,"NORTHSHORE UNIVERSITY HEALTHSYSTEM DBA HIGHLAND PARK HOSPITAL","777 PARK AVENUE WEST","HIGHLAND PARK","IL",60035,"42.19110676700010","-87.8084149460000"
6,"ADVOCATE CONDELL MEDICAL CENTER","801 S MILWAUKEE AVE","LIBERTYVILLE","IL",60048,"42.27423500200010","-87.9576997420000"
6,"ADVOCATE GOOD SHEPHERD HOSPITAL","450 WEST HIGHWAY 22","BARRINGTON","IL",60010,"42.19538237100010","-88.1728188709999"
6,"GALESBURG COTTAGE HOSPITAL","695 N KELLOGG ST","GALESBURG","IL",61401,"40.95579903000000","-90.3657602640000"
6,"ST MARY MEDICAL CENTER","3333 NORTH SEMINARY","GALESBURG","IL",61401,"40.98671028300000","-90.3602449170000"
6,"MIDWESTERN REGION MED CENTER","2520 ELISHA AVENUE","ZION","IL",60099,"42.44925783000010","-87.8278328439999"
19,"KENNEDY KREIGER INSTITUTE","707 N BROADWAY","BALTIMORE","MD",21205,"39.29928097500000","-76.5928187109999"
19,"MERCY MEDICAL CENTER","301 ST PAUL PLACE","BALTIMORE","MD",21202,"39.29292155200010","-76.6128842330000"
19,"SINAI HOSPITAL OF BALTIMORE","2401 WEST BELVEDERE AVE","BALTIMORE","MD",21215,"39.35230251400000","-76.6620901470000"
19,"UNIVERSITY OF MARYLAND MEDICAL CENTER","22 S GREENE ST","BALTIMORE","MD",21201,"39.28790857200000","-76.6249259280000"
13,"ST. JAMES HOSPITAL","411 CANISTEO ST","HORNELL","NY",14843,"42.31387327300010","-77.6606131039999"
19,"JOHNS HOPKINS BAYVIEW MEDICAL CENTER","4940 EASTERN AVENUE","BALTIMORE","MD",21224,"39.29067881100010","-76.5467781899999"
13,"VALLEY REGIONAL HOSPITAL","243 ELM STREET","CLAREMONT","NH",3743,"43.38458975000000","-72.3406967060000"
13,"HAMPSTEAD HOSPITAL","218 EAST ROAD","HAMPSTEAD","NH",3841,"42.87166333500010","-71.1542070789999"
13,"FRISBIE MEMORIAL HOSPITAL","11 WHITEHALL ROAD","ROCHESTER","NH",3867,"43.29755659600000","-70.9601608600000"
13,"CROTCHED MOUNTAIN REHABILITATION CENTER","1 VERNEY DRIVE","GREENFIELD","NH",3047,"42.97187110000000","-71.8745359110000"
13,"SOUTHERN NEW HAMPSHIRE MEDICAL CENTER","8 PROSPECT STREET","NASHUA","NH",3060,"42.75627983700010","-71.4613746990000"
13,"ST JOSEPH HOSPITAL","172 KINSLEY ST","NASHUA","NH",3061,"42.74923910900000","-71.4802120539999"
13,"ELLIOT HOSPITAL CITY OF MANCHESTER","ONE ELLIOT WAY","MANCHESTER","NH",3103,"42.98395400000000","-71.4380000000000"
13,"CONCORD HOSPITAL","250 PLEASANT STREET","CONCORD","NH",3301,"43.19774414400010","-71.5620204049999"
13,"FRANKLIN REGIONAL HOSPITAL","15 AIKEN AVE","FRANKLIN","NH",3235,"43.44840425900000","-71.6445527250000"
13,"UNIVERSITY HOSPITAL STONEY BROOK SOUTHAMPTON HOSPITAL","240 MEETING HOUSE LANE","SOUTHAMPTON","NY",11968,"40.88505973500000","-72.3799440640000"
13,"EASTERN LONG ISLAND HOSPITAL","201 MANOR PL","GREENPORT","NY",11901,"41.11036057000010","-72.3611273189999"
13,"HUNTINGTON HOSPITAL","270 PARK AVE","HUNTINGTON","NY",11743,"40.87932924100010","-73.4161995320000"
13,"SOUTHSIDE HOSPITAL","301 E MAIN ST","BAY SHORE","NY",11706,"40.72596014800010","-73.2411586379999"
6,"SAINT JOSEPH HOSPITAL","ONE ST JOSEPH DRIVE","LEXINGTON","KY",40504,"38.03233973200000","-84.5232992900000"
6,"SHRINERS HOSPITAL FOR CHILDREN","1900 RICHMOND RD","LEXINGTON","KY",40502,"38.02270660900010","-84.4726985230000"
13,"GOOD SAMARITAN HOSPITAL - WEST ISLIP","1000 MONTAUK HIGHWAY","WEST ISLIP","NY",10901,"40.69388012900000","-73.2943946160000"
13,"HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS","396 BROADWAY","KINGSTON","NY",12401,"41.92665840700000","-73.9948420670000"
13,"ELLENVILLE REGIONAL HOSPITAL","10 HEALTHY WAY","ELLENVILLE","NY",12428,"41.73262979200010","-74.3790349750000"
13,"NEWARK-WAYNE COMMUNITY HOSPITAL","1200 DRIVING PARK AVE BOX 111","NEWARK","NY",14513,"43.06049937800000","-77.1016699120000"
13,"ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY","128 ASHFORD AVE","DOBBS FERRY","NY",10522,"41.01439224800000","-73.8619196490000"
13,"PHELPS MEMORIAL HOSPITAL CENTER","701 NORTH BROADWAY","SLEEPY HOLLOW","NY",10591,"41.10900705500010","-73.8630877639999"
6,"TWIN LAKES REGIONAL MEDICAL CENTER","910 WALLACE AVENUE","LEITCHFIELD","KY",42754,"37.47251530400010","-86.2885930890000"
19,"OUR LADY OF BELLEFONTE HOSPITAL","1000 ST. CHRISTOPHER DRIVE","ASHLAND","KY",41101,"38.50845431900010","-82.6926165080000"
13,"BLYTHEDALE CHILDREN'S HOSPITAL","95 BRADHURST AVE","VALHALLA","NY",10595,"41.07484754100010","-73.7999722370000"
6,"PASSAVANT AREA HOSPITAL","1600 W WALNUT ST","JACKSONVILLE","IL",62650,"39.74608499300010","-90.2604866359999"
19,"BROOK LANE HEALTH SERVICES","13218 BROOK LANE DRIVE","HAGERSTOWN","MD",21740,"39.67699529500000","-77.6105994000000"
6,"GARRARD COUNTY HOSPITAL","308 WEST MAPLE AVENUE","LANCASTER","KY",40444,"37.62202606400010","-84.5851572530000"
13,"WESTCHESTER MEDICAL CENTER","100 WOODS RD","VALHALLA","NY",10532,"41.08609075200010","-73.8049547749999"
13,"MONTEFIORE MEDICAL CENTER - MOSES DIVISION","111 E 210TH ST","BRONX","NY",10466,"40.88007925600000","-73.8798266990000"
6,"FRANKFORT REGIONAL MEDICAL CENTER","299 KINGS DAUGHTERS DRIVE","FRANKFORT","KY",40601,"38.16066174500000","-84.9068936980000"
13,"NORTH CENTRAL BRONX HOSPITAL","3424 KOSSUTH AVE","BRONX","NY",10467,"40.88036560100010","-73.8810571060000"
19,"MERITUS MEDICAL CENTER","11116 MEDICAL CAMPUS ROAD","HAGERSTOWN","MD",21742,"39.62219281100000","-77.6825629470000"
13,"BROOKDALE HOSPITAL MEDICAL CENTER","1 BROOKDALE PLAZA","BROOKLYN","NY",11212,"40.65526910200000","-73.9125565319999"
13,"BROOKLYN HOSPITAL CENTER","121 DEKALB AVE","BROOKLYN","NY",11201,"40.69057250800010","-73.9778837649999"
13,"MONTEFIORE WESTCHESTER SQUARE MEDICAL CENTER","2475 RAYMOND AVENUE","BRONX","NY",10461,"40.84074311100010","-73.8485175310000"
13,"KINGS COUNTY HOSPITAL CENTER","451 CLARKSON AVE","BROOKLYN","NY",11203,"40.65661638100000","-73.9446907900000"
13,"CONEY ISLAND HOSPITAL","2601 OCEAN PARKWAY","BROOKLYN","NY",11235,"40.58541438100010","-73.9653324339999"
13,"NYU LUTHERAN MEDICAL CENTER","150 55TH ST","BROOKLYN","NY",11209,"40.64656399400010","-74.0209146920000"
13,"JACOBI MEDICAL CENTER","1400 PELHAM PARKWAY SOUTH","BRONX","NY",10036,"40.85629835700010","-73.8475121470000"
13,"NEW YORK METHODIST HOSPITAL","506 6TH ST","BROOKLYN","NY",11215,"40.66776170100010","-73.9789905210000"
13,"NYU HOSPITAL FOR JOINT DISEASES","301 E 17TH ST","NEW YORK","NY",10003,"40.73443168700000","-73.9829999620000"
13,"NEW YORK PRESBYTERIAN MORGAN STANLEY CHILDREN'S HOSPITAL","3959 BROADWAY","NEW YORK","NY",10032,"40.83976325900010","-73.9412825770000"
13,"THE ADDICTION INSTITUTE OF NEW YORK","1000 10TH AVE","NEW YORK","NY",10019,"40.76941213000000","-73.9868083950000"
13,"ELMHURST HOSPITAL CENTER","79-01 BROADWAY","ELMHURST","NY",11373,"40.74482736300010","-73.8860796650000"
13,"JAMAICA HOSPITAL MEDICAL CENTER","8900 VAN WYCK EXPRESSWAY","JAMAICA","NY",11414,"40.70010364700000","-73.8161148920000"
6,"HOOPESTON COMMUNITY MEMORIAL HOSPITAL","701 EAST ORANGE STREET","HOOPESTON","IL",60942,"40.45868989200010","-87.6597332709999"
6,"OSF HEALTHCARESYSTEM DBA SACRED HEART MEDICAL CENTER","812 N LOGAN","DANVILLE","IL",61832,"40.13783245300000","-87.6454332439999"
6,"THE MEDICAL CENTER AT BOWLING GREEN","250 PARK STREET","BOWLING GREEN","KY",42101,"36.99597150500010","-86.4297593800000"
13,"NEW YORK PRESBYTERIAN QUEENS","56 45 MAIN ST","FLUSHING","NY",11355,"40.74677227600010","-73.8254163829999"
12,"ROCK REGIONAL HOSPITAL, LLC","3251 N ROCK RD","DERBY","KS",67037,"37.58277167900010","-97.2469857139999"
13,"GLEN COVE HOSPITAL","101 ST ANDREWS LANE","GLEN COVE","NY",11542,"40.87100139700000","-73.6223856660000"
6,"EPHRAIM MCDOWELL FORT LOGAN HOSPITAL","110 METKER TRAIL","STANFORD","KY",40484,"37.54279432000000","-84.6530365590000"
6,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES","131 HOSPITAL DRIVE","SALEM","KY",42078,"37.26305318900010","-88.2285024590000"
13,"MONTEFIORE NEW ROCHELLE HOSPITAL","16 GUION PLACE","NEW ROCHELLE","NY",10802,"40.91280605900000","-73.7877626009999"
13,"MOUNT SINAI BETH ISRAEL BROOKLYN","3201 KINGS HIGHWAY","BROOKLYN","NY",11234,"40.61882010300010","-73.9429012400000"
13,"NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION","21 BLOOMINGDALE ROAD","WHITE PLAINS","NY",10605,"41.02757951100010","-73.7539098829999"
13,"HARLEM HOSPITAL CENTER","506 LENOX AVENUE","NEW YORK","NY",10037,"40.81426493000000","-73.9398612610000"
13,"HENRY J. CARTER SPECIALTY HOSPITAL","1752 PARK AVENUE","NEW YORK","NY",10035,"40.80328511000000","-73.9416238539999"
13,"SAINT BARNABAS HOSPITAL HEALTH SYSTEM","4422 THIRD AVENUE","BRONX","NY",10457,"40.85268900600000","-73.8913628760000"
13,"IRA DAVENPORT MEMORIAL HOSPITAL INC","7571 STATE ROUTE 54","BATH","NY",14810,"42.37432920000000","-77.2789066280000"
13,"ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS","4988 STHWY 30","AMSTERDAM","NY",12010,"42.95906517400000","-74.1871229250000"
13,"THE BURDETT CARE CENTER","2215 BURDETT AVENUE","TROY","NY",12180,"42.73335775100000","-73.6726660770000"
6,"MORRIS HOSPITAL & HEALTHCARE CENTERS","150 W HIGH ST","MORRIS","IL",60450,"41.36932590200010","-88.4267533060000"
6,"SWEDISH AMERICAN HOSPITAL","1401 EAST STATE STREET","ROCKFORD","IL",61104,"42.26567487700000","-89.0741395379999"
6,"JAVON BEA HOSPITAL DBA MERCY HEALTH HOSPITAL ROCKTON AVE","2400 NORTH ROCKTON AVENUE","ROCKFORD","IL",61101,"42.29842716800000","-89.0984413510000"
13,"THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL","75 BEEKMAN ST","PLATTSBURGH","NY",12901,"44.70044304400010","-73.4694198650000"
13,"MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL","600 EAST 233RD STREET","BRONX","NY",10466,"40.89369717100000","-73.8611911890000"
19,"HOLY CROSS HOSPITAL","1500 FOREST GLEN ROAD","SILVER SPRING","MD",20910,"39.01472214400010","-77.0357352270000"
6,"SILVER CROSS HOSPITAL AND MEDICAL CENTERS","1900 SILVER CROSS BLVD","NEW LENOX","IL",60451,"41.54468733000000","-87.9834359700000"
6,"ADVENTIST BOLINGBROOK HOSPITAL","500 REMINGTON BOULEVARD","BOLINGBROOK","IL",60440,"41.68086496000010","-88.0846514409999"
19,"FORT WASHINGTON HOSPITAL","11711 LIVINGSTON ROAD","FORT WASHINGTON","MD",20744,"38.72856336800000","-76.9927016889999"
13,"MOUNT SINAI ST. LUKE'S","1111 AMSTERDAM AVENUE","NEW YORK","NY",10025,"40.80492254300000","-73.9615903520000"
13,"NEW YORK PRESBYTERIAN HOSPITAL - COLUMBIA PRESBYTERIAN CENTER","622 WEST 168TH STREET","NEW YORK","NY",10032,"40.84105288200000","-73.9406865220000"
13,"NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER","525 EAST 68TH STREET","NEW YORK","NY",10021,"40.76454994000010","-73.9543322620000"
13,"NYULMC - COBBLE HILL","83 AMITY STREET","BROOKLYN","NY",11201,"40.68987342100010","-73.9977657140000"
